post_id,rugby_ignite_url,team_a,team_b,date,season,home_points,away_points,match_status,competition_name
1147,https://rugbyignite.co.za/fixture/2025/hoerskool-waterkloof-vs-hoerskool-transvalia/,Hoërskool Waterkloof,Hoërskool Transvalia,2025-08-09,2025,23,12,migrated,
1148,https://rugbyignite.co.za/fixture/2025/hoerskool-waterkloof-vs-hoerskool-monument/,Hoërskool Waterkloof,Hoërskool Monument,2025-08-16,2025,29,28,migrated,
1149,https://rugbyignite.co.za/fixture/2025/hts-middelburg-vs-eg-jansen/,HTS Middelburg,EG Jansen,2025-03-01,2025,30,12,migrated,
1150,https://rugbyignite.co.za/fixture/2025/hts-middelburg-vs-glenwood-high-school/,HTS Middelburg,Glenwood High School,2025-04-01,2025,5,7,migrated,
1151,https://rugbyignite.co.za/fixture/2025/hts-middelburg-vs-df-malan/,HTS Middelburg,DF Malan,2025-04-03,2025,27,9,migrated,
1153,https://rugbyignite.co.za/fixture/2025/hts-middelburg-vs-middelburg-high-school/,HTS Middelburg,Middelburg High School,2025-05-17,2025,11,16,migrated,
1154,https://rugbyignite.co.za/fixture/2025/hts-middelburg-vs-klerksdorp-hoerskool/,HTS Middelburg,Klerksdorp Hoërskool,2025-06-07,2025,7,15,migrated,
1155,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-hoerskool-transvalia/,Marais Viljoen,Hoërskool Transvalia,2025-03-01,2025,24,15,migrated,
1156,https://rugbyignite.co.za/fixture/2025/hts-middelburg-vs-hoerskool-kempton-park/,HTS Middelburg,Hoërskool Kempton Park,2025-07-26,2025,22,3,migrated,
1157,https://rugbyignite.co.za/fixture/2025/hts-middelburg-vs-ligbron/,HTS Middelburg,Ligbron,2025-08-02,2025,41,32,migrated,
1158,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-montana/,Hoërskool Kempton Park,Montana,2025-03-01,2025,33,27,migrated,
1159,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-hoerskool-transvalia/,Hoërskool Kempton Park,Hoërskool Transvalia,2025-03-11,2025,28,21,migrated,
1160,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-hoerskool-piet-retief/,Hoërskool Kempton Park,Hoërskool Piet Retief,2025-03-21,2025,23,10,migrated,
1161,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-strand-high-school/,Hoërskool Kempton Park,Strand High School,2025-03-29,2025,15,5,migrated,
1162,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-hoerskool-brandwag/,Hoërskool Kempton Park,Hoërskool Brandwag,2025-03-31,2025,8,12,migrated,
1163,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-marais-viljoen/,Hoërskool Kempton Park,Marais Viljoen,2025-05-17,2025,20,30,migrated,
1164,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-klerksdorp-hoerskool/,Hoërskool Kempton Park,Klerksdorp Hoërskool,2025-05-31,2025,27,37,migrated,
1165,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-middelburg-high-school/,Hoërskool Kempton Park,Middelburg High School,2025-06-07,2025,22,36,migrated,
1166,https://rugbyignite.co.za/fixture/2025/hoerskool-kempton-park-vs-ligbron/,Hoërskool Kempton Park,Ligbron,2025-08-09,2025,44,21,migrated,
1167,https://rugbyignite.co.za/fixture/2025/klerksdorp-hoerskool-vs-hoerskool-hugenote/,Klerksdorp Hoërskool,Hoërskool Hugenote,2025-03-08,2025,28,19,migrated,
1168,https://rugbyignite.co.za/fixture/2025/klerksdorp-hoerskool-vs-zwartkop/,Klerksdorp Hoërskool,Zwartkop,2025-03-15,2025,20,39,migrated,
1169,https://rugbyignite.co.za/fixture/2025/klerksdorp-hoerskool-vs-wesvalia/,Klerksdorp Hoërskool,Wesvalia,2025-03-21,2025,12,16,migrated,
1170,https://rugbyignite.co.za/fixture/2025/klerksdorp-hoerskool-vs-lichtenburg/,Klerksdorp Hoërskool,Lichtenburg,2025-05-17,2025,21,13,migrated,
1171,https://rugbyignite.co.za/fixture/2025/klerksdorp-hoerskool-vs-wesvalia-2/,Klerksdorp Hoërskool,Wesvalia,2025-05-10,2025,22,27,migrated,
1172,https://rugbyignite.co.za/fixture/2025/klerksdorp-hoerskool-vs-middelburg-high-school/,Klerksdorp Hoërskool,Middelburg High School,2025-05-24,2025,25,24,migrated,
1173,https://rugbyignite.co.za/fixture/2025/klerksdorp-hoerskool-vs-hoerskool-oos-moot/,Klerksdorp Hoërskool,Hoërskool Oos-Moot,2025-08-02,2025,37,19,migrated,
1174,https://rugbyignite.co.za/fixture/2025/klerksdorp-hoerskool-vs-zwartkop-2/,Klerksdorp Hoërskool,Zwartkop,2025-08-16,2025,24,25,migrated,
1175,https://rugbyignite.co.za/fixture/2025/ligbron-vs-hoerskool-outeniqua/,Ligbron,Hoërskool Outeniqua,2025-03-22,2025,7,76,migrated,
1176,https://rugbyignite.co.za/fixture/2025/ligbron-vs-zwartkop/,Ligbron,Zwartkop,2025-05-10,2025,15,59,migrated,
1177,https://rugbyignite.co.za/fixture/2025/ligbron-vs-hoerskool-oos-moot/,Ligbron,Hoërskool Oos-Moot,2025-06-07,2025,41,38,migrated,
1178,https://rugbyignite.co.za/fixture/2025/ligbron-vs-klerksdorp-hoerskool/,Ligbron,Klerksdorp Hoërskool,2025-07-26,2025,31,46,migrated,
1179,https://rugbyignite.co.za/fixture/2025/ligbron-vs-middelburg-high-school/,Ligbron,Middelburg High School,2025-08-16,2025,30,45,migrated,
1180,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-lichtenburg/,Marais Viljoen,Lichtenburg,2025-03-15,2025,22,13,migrated,
1181,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-pietersburg-hoerskool/,Marais Viljoen,Pietersburg Hoërskool,2025-03-21,2025,25,27,migrated,
1182,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-worcester-gymnasium/,Marais Viljoen,Worcester Gymnasium,2025-03-29,2025,41,31,migrated,
1183,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-brackenfell-high-school/,Marais Viljoen,Brackenfell High School,2025-04-01,2025,12,38,migrated,
1184,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-middelburg-high-school/,Marais Viljoen,Middelburg High School,2025-05-10,2025,15,44,migrated,
1185,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-ligbron/,Marais Viljoen,Ligbron,2025-05-24,2025,36,27,migrated,
1186,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-wesvalia/,Marais Viljoen,Wesvalia,2025-07-26,2025,22,28,migrated,
1187,https://rugbyignite.co.za/fixture/2025/marais-viljoen-vs-klerksdorp-hoerskool/,Marais Viljoen,Klerksdorp Hoërskool,2025-08-09,2025,12,34,migrated,
1188,https://rugbyignite.co.za/fixture/2025/middelburg-high-school-vs-hoerskool-kempton-park/,Middelburg High School,Hoërskool Kempton Park,2025-03-08,2025,32,22,migrated,
1189,https://rugbyignite.co.za/fixture/2025/middelburg-high-school-vs-hoerskool-eldoraigne/,Middelburg High School,Hoërskool Eldoraigne,2025-03-21,2025,45,24,migrated,
1190,https://rugbyignite.co.za/fixture/2025/middelburg-high-school-vs-hoerskool-brandwag/,Middelburg High School,Hoërskool Brandwag,2025-03-29,2025,10,5,migrated,
1191,https://rugbyignite.co.za/fixture/2025/middelburg-high-school-vs-hoerskool-nelspruit/,Middelburg High School,Hoërskool Nelspruit,2025-04-12,2025,27,26,migrated,
1192,https://rugbyignite.co.za/fixture/2025/middelburg-high-school-vs-marais-viljoen/,Middelburg High School,Marais Viljoen,2025-05-31,2025,45,17,migrated,
1193,https://rugbyignite.co.za/fixture/2025/middelburg-high-school-vs-zwartkop/,Middelburg High School,Zwartkop,2025-07-26,2025,19,30,migrated,
1194,https://rugbyignite.co.za/fixture/2025/middelburg-high-school-vs-wesvalia/,Middelburg High School,Wesvalia,2025-08-02,2025,24,9,migrated,
1195,https://rugbyignite.co.za/fixture/2025/middelburg-high-school-vs-hoerskool-oos-moot/,Middelburg High School,Hoërskool Oos-Moot,2025-08-09,2025,28,29,migrated,
1196,https://rugbyignite.co.za/fixture/2025/hoerskool-oos-moot-vs-milnerton-high-school/,Hoërskool Oos-Moot,Milnerton High School,2025-03-12,2025,32,38,migrated,
1197,https://rugbyignite.co.za/fixture/2025/hoerskool-oos-moot-vs-ben-vorster/,Hoërskool Oos-Moot,Ben Vorster,2025-03-15,2025,30,28,migrated,
1198,https://rugbyignite.co.za/fixture/2025/hoerskool-oos-moot-vs-hoerskool-eldoraigne/,Hoërskool Oos-Moot,Hoërskool Eldoraigne,2025-04-12,2025,42,35,migrated,
1199,https://rugbyignite.co.za/fixture/2025/hoerskool-oos-moot-vs-hts-middelburg/,Hoërskool Oos-Moot,HTS Middelburg,2025-04-24,2025,23,21,migrated,
1200,https://rugbyignite.co.za/fixture/2025/hoerskool-oos-moot-vs-hoerskool-kempton-park/,Hoërskool Oos-Moot,Hoërskool Kempton Park,2025-05-10,2025,29,26,migrated,
1201,https://rugbyignite.co.za/fixture/2025/hoerskool-oos-moot-vs-zwartkop/,Hoërskool Oos-Moot,Zwartkop,2025-05-31,2025,15,36,migrated,
1202,https://rugbyignite.co.za/fixture/2025/hoerskool-oos-moot-vs-marais-viljoen/,Hoërskool Oos-Moot,Marais Viljoen,2025-08-16,2025,49,19,migrated,
1203,https://rugbyignite.co.za/fixture/2025/wesvalia-vs-die-anker/,Wesvalia,Die Anker,2025-03-08,2025,26,24,migrated,
1204,https://rugbyignite.co.za/fixture/2025/wesvalia-vs-potchefstroom-gimnasium/,Wesvalia,Potchefstroom Gimnasium,2025-03-11,2025,28,12,migrated,
1205,https://rugbyignite.co.za/fixture/2025/wesvalia-vs-ligbron/,Wesvalia,Ligbron,2025-05-17,2025,32,19,migrated,
1206,https://rugbyignite.co.za/fixture/2025/wesvalia-vs-hoerskool-oos-moot/,Wesvalia,Hoërskool Oos-Moot,2025-05-24,2025,43,38,migrated,
1207,https://rugbyignite.co.za/fixture/2025/wesvalia-vs-hts-middelburg/,Wesvalia,HTS Middelburg,2025-05-31,2025,22,24,migrated,
1208,https://rugbyignite.co.za/fixture/2025/wesvalia-vs-hoerskool-kempton-park/,Wesvalia,Hoërskool Kempton Park,2025-08-16,2025,48,15,migrated,
1209,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-klerksdorp-hoerskool/,Zwartkop,Klerksdorp Hoërskool,2025-03-15,2025,39,20,migrated,
1210,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-die-anker/,Zwartkop,Die Anker,2025-03-21,2025,44,3,migrated,
1211,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-hoerskool-hugenote/,Zwartkop,Hoërskool Hugenote,2025-03-31,2025,38,28,migrated,
1212,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-hoer-landbouschool-oakdale/,Zwartkop,Hoer Landbouschool Oakdale,2025-04-02,2025,27,20,migrated,
1213,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-bergsig/,Zwartkop,Bergsig,2025-05-01,2025,40,6,migrated,
1214,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-heidelberg/,Zwartkop,Heidelberg,2025-05-03,2025,74,12,migrated,
1215,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-hoerskool-kempton-park/,Zwartkop,Hoërskool Kempton Park,2025-05-24,2025,26,10,migrated,
1216,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-wesvalia/,Zwartkop,Wesvalia,2025-06-06,2025,28,21,migrated,
1217,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-marais-viljoen/,Zwartkop,Marais Viljoen,2025-08-02,2025,66,7,migrated,
1218,https://rugbyignite.co.za/fixture/2025/zwartkop-vs-hts-middelburg/,Zwartkop,HTS Middelburg,2025-08-09,2025,36,30,migrated,
1219,https://rugbyignite.co.za/fixture/2025/ben-vorster-vs-hoerskool-waterkloof/,Ben Vorster,Hoërskool Waterkloof,2025-03-08,2025,30,47,migrated,
1220,https://rugbyignite.co.za/fixture/2025/ben-vorster-vs-hoerskool-piet-retief/,Ben Vorster,Hoërskool Piet Retief,2025-04-12,2025,31,19,migrated,
1221,https://rugbyignite.co.za/fixture/2025/ben-vorster-vs-die-anker/,Ben Vorster,Die Anker,2025-05-10,2025,26,12,migrated,
1222,https://rugbyignite.co.za/fixture/2025/ben-vorster-vs-pietersburg-hoerskool/,Ben Vorster,Pietersburg Hoërskool,2025-06-07,2025,39,15,migrated,
1223,https://rugbyignite.co.za/fixture/2025/ben-vorster-vs-montana/,Ben Vorster,Montana,2025-08-02,2025,34,41,migrated,
1224,https://rugbyignite.co.za/fixture/2025/ben-vorster-vs-secunda/,Ben Vorster,Secunda,2025-08-16,2025,17,12,migrated,
1225,https://rugbyignite.co.za/fixture/2025/die-anker-vs-jeppe-high-school-for-boys/,Die Anker,Jeppe High School For Boys,2025-02-25,2025,5,35,migrated,
1226,https://rugbyignite.co.za/fixture/2025/die-anker-vs-potchefstroom-gimnasium/,Die Anker,Potchefstroom Gimnasium,2025-03-15,2025,50,10,migrated,
1227,https://rugbyignite.co.za/fixture/2025/die-anker-vs-charlie-hofmeyr/,Die Anker,Charlie Hofmeyr,2025-03-31,2025,31,13,migrated,
1228,https://rugbyignite.co.za/fixture/2025/die-anker-vs-hoerskool-brandwag/,Die Anker,Hoërskool Brandwag,2025-04-02,2025,22,32,migrated,
1229,https://rugbyignite.co.za/fixture/2025/die-anker-vs-secunda/,Die Anker,Secunda,2025-05-24,2025,34,32,migrated,
1230,https://rugbyignite.co.za/fixture/2025/die-anker-vs-lichtenburg/,Die Anker,Lichtenburg,2025-06-07,2025,36,31,migrated,
1231,https://rugbyignite.co.za/fixture/2025/die-anker-vs-heidelberg/,Die Anker,Heidelberg,2025-06-14,2025,55,31,migrated,
1232,https://rugbyignite.co.za/fixture/2025/die-anker-vs-montana/,Die Anker,Montana,2025-08-09,2025,17,31,migrated,
1233,https://rugbyignite.co.za/fixture/2025/heidelberg-vs-pietersburg-hoerskool/,Heidelberg,Pietersburg Hoërskool,2025-03-15,2025,43,34,migrated,
1234,https://rugbyignite.co.za/fixture/2025/heidelberg-vs-jeugland/,Heidelberg,Jeugland,2025-03-21,2025,41,25,migrated,
1235,https://rugbyignite.co.za/fixture/2025/heidelberg-vs-hoerskool-piet-retief/,Heidelberg,Hoërskool Piet Retief,2025-05-10,2025,57,15,migrated,
1236,https://rugbyignite.co.za/fixture/2025/heidelberg-vs-ben-vorster/,Heidelberg,Ben Vorster,2025-05-17,2025,53,17,migrated,
1237,https://rugbyignite.co.za/fixture/2025/heidelberg-vs-hoerskool-hugenote/,Heidelberg,Hoërskool Hugenote,2025-06-07,2025,43,36,migrated,
1238,https://rugbyignite.co.za/fixture/2025/heidelberg-vs-secunda/,Heidelberg,Secunda,2025-08-09,2025,31,24,migrated,
1239,https://rugbyignite.co.za/fixture/2025/jeugland-vs-marais-viljoen/,Jeugland,Marais Viljoen,2025-03-08,2025,24,25,migrated,
1240,https://rugbyignite.co.za/fixture/2025/jeugland-vs-hoerskool-randburg/,Jeugland,Hoërskool Randburg,2025-05-24,2025,47,23,migrated,
1241,https://rugbyignite.co.za/fixture/2025/jeugland-vs-potchefstroom-gimnasium/,Jeugland,Potchefstroom Gimnasium,2025-05-31,2025,13,39,migrated,
1242,https://rugbyignite.co.za/fixture/2025/jeugland-vs-bergsig/,Jeugland,Bergsig,2025-08-02,2025,39,32,migrated,
1243,https://rugbyignite.co.za/fixture/2025/jeugland-vs-merensky-landbou-akademie/,Jeugland,Merensky Landbou Akademie,2025-08-09,2025,39,27,migrated,
1244,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-montana/,Lichtenburg,Montana,2025-03-08,2025,28,29,migrated,
1245,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-jeugland/,Lichtenburg,Jeugland,2025-03-18,2025,41,17,migrated,
1246,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-bergsig/,Lichtenburg,Bergsig,2025-03-21,2025,25,26,migrated,
1247,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-hoerskool-hugenote/,Lichtenburg,Hoërskool Hugenote,2025-03-29,2025,41,24,migrated,
1248,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-strand-high-school/,Lichtenburg,Strand High School,2025-03-31,2025,19,24,migrated,
1249,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-heidelberg/,Lichtenburg,Heidelberg,2025-05-31,2025,25,24,migrated,
1250,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-ben-vorster/,Lichtenburg,Ben Vorster,2025-07-26,2025,35,24,migrated,
1251,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-pietersburg-hoerskool/,Lichtenburg,Pietersburg Hoërskool,2025-08-09,2025,24,27,migrated,
1252,https://rugbyignite.co.za/fixture/2025/lichtenburg-vs-montana-2/,Lichtenburg,Montana,2025-08-16,2025,20,22,migrated,
1253,https://rugbyignite.co.za/fixture/2025/montana-vs-milnerton-high-school/,Montana,Milnerton High School,2025-03-10,2025,14,40,migrated,
1254,https://rugbyignite.co.za/fixture/2025/montana-vs-marais-viljoen/,Montana,Marais Viljoen,2025-03-11,2025,35,24,migrated,
1255,https://rugbyignite.co.za/fixture/2025/montana-vs-jeugland/,Montana,Jeugland,2025-03-15,2025,22,17,migrated,
1256,https://rugbyignite.co.za/fixture/2025/montana-vs-hoer-volkskool-potchefstroom/,Montana,Hoër Volkskool Potchefstroom,2025-03-21,2025,19,20,migrated,
1257,https://rugbyignite.co.za/fixture/2025/montana-vs-pietersburg-hoerskool/,Montana,Pietersburg Hoërskool,2025-05-10,2025,36,25,migrated,
1258,https://rugbyignite.co.za/fixture/2025/montana-vs-heidelberg/,Montana,Heidelberg,2025-05-24,2025,45,24,migrated,
1259,https://rugbyignite.co.za/fixture/2025/montana-vs-hoerskool-hugenote/,Montana,Hoërskool Hugenote,2025-05-31,2025,33,27,migrated,
1260,https://rugbyignite.co.za/fixture/2025/montana-vs-hoerskool-piet-retief/,Montana,Hoërskool Piet Retief,2025-06-07,2025,55,33,migrated,
1261,https://rugbyignite.co.za/fixture/2025/hoerskool-piet-retief-vs-hoerskool-menlopark/,Hoërskool Piet Retief,Hoërskool Menlopark,2025-03-08,2025,7,78,migrated,
1262,https://rugbyignite.co.za/fixture/2025/hoerskool-piet-retief-vs-lichtenburg/,Hoërskool Piet Retief,Lichtenburg,2025-05-24,2025,14,38,migrated,
1263,https://rugbyignite.co.za/fixture/2025/hoerskool-piet-retief-vs-ben-vorster/,Hoërskool Piet Retief,Ben Vorster,2025-05-31,2025,27,31,migrated,
1264,https://rugbyignite.co.za/fixture/2025/hoerskool-piet-retief-vs-pietersburg-hoerskool/,Hoërskool Piet Retief,Pietersburg Hoërskool,2025-06-14,2025,13,22,migrated,
1265,https://rugbyignite.co.za/fixture/2025/hoerskool-piet-retief-vs-die-anker/,Hoërskool Piet Retief,Die Anker,2025-08-02,2025,29,26,migrated,
1267,https://rugbyignite.co.za/fixture/2025/pietersburg-hoerskool-vs-bergsig/,Pietersburg Hoërskool,Bergsig,2025-03-08,2025,15,14,migrated,
1268,https://rugbyignite.co.za/fixture/2025/pietersburg-hoerskool-vs-swartland-high-school/,Pietersburg Hoërskool,Swartland High School,2025-03-29,2025,29,11,migrated,
1269,https://rugbyignite.co.za/fixture/2025/pietersburg-hoerskool-vs-hoerskool-sentraal/,Pietersburg Hoërskool,Hoerskool Sentraal,2025-04-02,2025,28,7,migrated,
1270,https://rugbyignite.co.za/fixture/2025/pietersburg-hoerskool-vs-secunda/,Pietersburg Hoërskool,Secunda,2025-05-31,2025,23,21,migrated,
1271,https://rugbyignite.co.za/fixture/2025/pietersburg-hoerskool-vs-heidelberg/,Pietersburg Hoërskool,Heidelberg,2025-07-26,2025,50,22,migrated,
1272,https://rugbyignite.co.za/fixture/2025/pietersburg-hoerskool-vs-hoerskool-hugenote/,Pietersburg Hoërskool,Hoërskool Hugenote,2025-08-02,2025,40,25,migrated,
1273,https://rugbyignite.co.za/fixture/2025/pietersburg-hoerskool-vs-die-anker/,Pietersburg Hoërskool,Die Anker,2025-08-16,2025,24,21,migrated,
1274,https://rugbyignite.co.za/fixture/2025/secunda-vs-stellenberg-high-school/,Secunda,Stellenberg High School,2025-03-22,2025,10,22,migrated,
1275,https://rugbyignite.co.za/fixture/2025/secunda-vs-hoerskool-hugenote/,Secunda,Hoërskool Hugenote,2025-05-10,2025,39,13,migrated,
1276,https://rugbyignite.co.za/fixture/2025/secunda-vs-hoerskool-piet-retief/,Secunda,Hoërskool Piet Retief,2025-05-17,2025,48,18,migrated,
1277,https://rugbyignite.co.za/fixture/2025/secunda-vs-montana/,Secunda,Montana,2025-07-26,2025,34,19,migrated,
1278,https://rugbyignite.co.za/fixture/2025/secunda-vs-lichtenburg/,Secunda,Lichtenburg,2025-08-02,2025,23,20,migrated,
1279,https://rugbyignite.co.za/fixture/2025/bergsig-vs-heidelberg/,Bergsig,Heidelberg,2025-03-01,2025,12,14,migrated,
1280,https://rugbyignite.co.za/fixture/2025/bergsig-vs-hoer-volkskool-potchefstroom/,Bergsig,Hoër Volkskool Potchefstroom,2025-03-15,2025,30,31,migrated,
1281,https://rugbyignite.co.za/fixture/2025/bergsig-vs-framesby/,Bergsig,Framesby,2025-03-15,2025,0,12,migrated,
1282,https://rugbyignite.co.za/fixture/2025/bergsig-vs-merensky-landbou-akademie/,Bergsig,Merensky Landbou Akademie,2025-05-17,2025,18,17,migrated,
1283,https://rugbyignite.co.za/fixture/2025/bergsig-vs-dinamika/,Bergsig,Dinamika,2025-06-07,2025,20,15,migrated,
1284,https://rugbyignite.co.za/fixture/2025/bergsig-vs-hoerskool-randburg/,Bergsig,Hoërskool Randburg,2025-08-09,2025,45,24,migrated,
1285,https://rugbyignite.co.za/fixture/2025/dinamika-vs-jeugland/,Dinamika,Jeugland,2025-05-17,2025,17,34,migrated,
1286,https://rugbyignite.co.za/fixture/2025/dinamika-vs-potchefstroom-gimnasium/,Dinamika,Potchefstroom Gimnasium,2025-08-02,2025,24,27,migrated,
1287,https://rugbyignite.co.za/fixture/2025/dinamika-vs-hoer-volkskool-potchefstroom/,Dinamika,Hoër Volkskool Potchefstroom,2025-08-16,2025,22,32,migrated,
1289,https://rugbyignite.co.za/fixture/2025/hoerskool-eldoraigne-vs-hoerskool-piet-retief/,Hoërskool Eldoraigne,Hoërskool Piet Retief,2025-03-15,2025,40,29,migrated,
1290,https://rugbyignite.co.za/fixture/2025/hoerskool-eldoraigne-vs-hudson-park-high-school/,Hoërskool Eldoraigne,Hudson Park High School,2025-04-19,2025,26,32,migrated,
1291,https://rugbyignite.co.za/fixture/2025/hoerskool-eldoraigne-vs-pearson-high-school/,Hoërskool Eldoraigne,Pearson High School,2025-04-21,2025,12,21,migrated,
1292,https://rugbyignite.co.za/fixture/2025/hoerskool-eldoraigne-vs-jeugland/,Hoërskool Eldoraigne,Jeugland,2025-05-10,2025,27,20,migrated,
